Number_of_children_ever_born,Wifes_age,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working%3F,Husbands_occupation,Standard-of-living_index,Media_exposure
-0.39384741763566583,1.644368536763838,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,-0.3857258721466419,3.0,3.0,0.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.6287243565705406,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.411293269734521,-0.275694418715956,0.0,1.0,1.0,1.0,1.0,3.0,0.0
-5.199337582605575,-0.275694418715956,3.0,1.0,1.0,0.0,1.0,1.0,0.0
-0.9979196589738004,-0.7918838091374322,2.0,2.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.9694267073728421,1.0,3.0,1.0,1.0,2.0,3.0,0.0
-0.9979196589738004,-1.1210601441231978,3.0,3.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,-1.1210601441231978,3.0,3.0,1.0,0.0,2.0,2.0,0.0
-0.39384741763566583,1.1718899531426865,0.0,1.0,1.0,1.0,1.0,3.0,0.0
1.1424831327370564,0.6991080877832274,2.0,3.0,1.0,1.0,0.0,3.0,0.0
-5.199337582605575,-1.5584816308643832,2.0,2.0,1.0,1.0,1.0,1.0,0.0
-0.39384741763566583,-1.3041214037998639,2.0,3.0,1.0,1.0,1.0,2.0,0.0
0.07157147317761971,1.644368536763838,2.0,3.0,1.0,1.0,1.0,2.0,0.0
-0.39384741763566583,0.4183712879116543,2.0,2.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,-0.7918838091374322,0.0,3.0,1.0,0.0,2.0,2.0,1.0
-0.39384741763566583,0.7748328448180757,3.0,3.0,1.0,1.0,2.0,3.0,0.0
-5.199337582605575,0.4183712879116543,1.0,1.0,0.0,0.0,2.0,2.0,0.0
0.8266977298382983,0.5220987143284743,1.0,2.0,0.0,0.0,1.0,3.0,0.0
-0.39384741763566583,-0.3857258721466419,0.0,3.0,1.0,0.0,1.0,2.0,0.0
0.8266977298382983,-0.16763953501309753,2.0,2.0,1.0,0.0,2.0,3.0,0.0
-0.9979196589738004,-5.199337582605575,2.0,3.0,1.0,1.0,2.0,2.0,0.0
0.47802468927861064,0.01881964145130391,1.0,2.0,0.0,1.0,1.0,3.0,0.0
0.07157147317761971,0.7748328448180757,3.0,3.0,0.0,1.0,2.0,3.0,0.0
-0.39384741763566583,0.7748328448180757,0.0,0.0,1.0,0.0,2.0,3.0,0.0
-0.39384741763566583,1.315957856118375,2.0,3.0,0.0,1.0,0.0,3.0,0.0
-5.199337582605575,-1.5584816308643832,0.0,2.0,1.0,0.0,2.0,3.0,1.0
-0.9979196589738004,-0.3857258721466419,3.0,3.0,0.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-0.7918838091374322,3.0,3.0,0.0,1.0,1.0,2.0,0.0
0.47802468927861064,1.1718899531426865,0.0,2.0,1.0,1.0,2.0,2.0,1.0
-0.39384741763566583,0.31105901776634376,3.0,3.0,0.0,1.0,2.0,3.0,0.0
0.47802468927861064,5.19933758270342,3.0,3.0,1.0,1.0,2.0,3.0,0.0
-0.9979196589738004,0.6991080877832274,2.0,3.0,0.0,1.0,2.0,3.0,0.0
-0.9979196589738004,0.01881964145130391,2.0,3.0,0.0,1.0,1.0,3.0,0.0
-5.199337582605575,0.31105901776634376,0.0,1.0,1.0,0.0,3.0,3.0,0.0
-0.9979196589738004,-1.5584816308643832,0.0,1.0,1.0,0.0,2.0,3.0,0.0
-0.9979196589738004,1.644368536763838,3.0,3.0,0.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.5006512079936529,3.0,3.0,0.0,1.0,2.0,3.0,0.0
1.684463684524537,-0.07408727446138573,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-5.199337582605575,0.2110697649159576,3.0,2.0,0.0,0.0,2.0,2.0,0.0
0.07157147317761971,-0.16763953501309753,3.0,3.0,1.0,0.0,1.0,3.0,0.0
-5.199337582605575,-0.7918838091374322,3.0,3.0,1.0,0.0,1.0,3.0,0.0
0.07157147317761971,-0.3857258721466419,2.0,3.0,1.0,1.0,1.0,0.0,0.0
0.47802468927861064,-0.16763953501309753,1.0,2.0,1.0,0.0,2.0,1.0,0.0
1.684463684524537,0.9515182841460368,2.0,2.0,1.0,1.0,3.0,2.0,0.0
-5.199337582605575,-1.1210601441231978,3.0,3.0,0.0,1.0,1.0,3.0,0.0
0.07157147317761971,1.315957856118375,2.0,3.0,0.0,1.0,2.0,3.0,0.0
-0.9979196589738004,-1.5584816308643832,3.0,3.0,1.0,1.0,2.0,2.0,0.0
-0.9979196589738004,-0.3857258721466419,3.0,3.0,0.0,1.0,1.0,3.0,0.0
-0.9979196589738004,0.12199509496959803,3.0,3.0,0.0,0.0,2.0,3.0,0.0
0.47802468927861064,0.01881964145130391,0.0,1.0,1.0,1.0,2.0,1.0,1.0
0.07157147317761971,-0.7918838091374322,1.0,1.0,1.0,1.0,2.0,2.0,0.0
-0.9979196589738004,-0.7918838091374322,2.0,2.0,1.0,1.0,2.0,0.0,0.0
-0.39384741763566583,-2.0965205824276283,1.0,1.0,1.0,1.0,2.0,0.0,0.0
1.1424831327370564,0.7748328448180757,0.0,1.0,1.0,1.0,2.0,0.0,1.0
-0.39384741763566583,-0.9694267073728421,1.0,1.0,1.0,1.0,2.0,0.0,1.0
-0.9979196589738004,0.01881964145130391,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.684463684524537,0.31105901776634376,1.0,2.0,1.0,1.0,2.0,1.0,0.0
-0.9979196589738004,-0.5006512079936529,1.0,1.0,1.0,0.0,2.0,1.0,1.0
-0.39384741763566583,-1.1210601441231978,1.0,3.0,1.0,1.0,0.0,3.0,0.0
0.47802468927861064,-1.3041214037998639,1.0,3.0,1.0,1.0,2.0,3.0,0.0
-5.199337582605575,5.19933758270342,1.0,2.0,1.0,1.0,0.0,1.0,0.0
-5.199337582605575,-0.7918838091374322,1.0,2.0,1.0,1.0,1.0,3.0,0.0
-0.9979196589738004,-2.3451579809738785,2.0,3.0,1.0,1.0,2.0,0.0,0.0
0.47802468927861064,1.0552931099825855,2.0,2.0,1.0,1.0,1.0,3.0,0.0
-5.199337582605575,0.5220987143284743,0.0,2.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.16763953501309753,1.0,2.0,1.0,0.0,1.0,3.0,0.0
-5.199337582605575,-0.275694418715956,2.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07157147317761971,-1.8312243273394466,1.0,2.0,1.0,1.0,2.0,3.0,0.0
0.07157147317761971,0.9515182841460368,2.0,2.0,1.0,0.0,1.0,3.0,0.0
-0.9979196589738004,-1.1210601441231978,3.0,3.0,1.0,1.0,1.0,2.0,0.0
1.411293269734521,0.2110697649159576,1.0,2.0,1.0,0.0,2.0,2.0,0.0
1.1424831327370564,-1.1210601441231978,2.0,2.0,1.0,1.0,2.0,2.0,0.0
0.8266977298382983,0.6165409744753192,2.0,2.0,1.0,1.0,0.0,3.0,0.0
0.47802468927861064,0.5220987143284743,1.0,2.0,1.0,1.0,1.0,2.0,0.0
-0.9979196589738004,-2.611712082277214,1.0,2.0,1.0,1.0,2.0,1.0,0.0
0.07157147317761971,0.6991080877832274,2.0,3.0,1.0,1.0,0.0,3.0,0.0
-5.199337582605575,5.19933758270342,0.0,2.0,1.0,1.0,2.0,2.0,1.0
-0.39384741763566583,-1.1210601441231978,2.0,2.0,1.0,1.0,1.0,1.0,0.0
0.07157147317761971,0.7748328448180757,2.0,2.0,1.0,1.0,1.0,1.0,1.0
0.8266977298382983,0.01881964145130391,1.0,3.0,1.0,1.0,1.0,2.0,0.0
-0.9979196589738004,-2.3451579809738785,1.0,2.0,1.0,1.0,1.0,2.0,0.0
1.684463684524537,1.4568958016032312,0.0,1.0,1.0,1.0,2.0,2.0,1.0
1.1424831327370564,0.5220987143284743,2.0,2.0,1.0,1.0,1.0,1.0,0.0
0.8266977298382983,0.6165409744753192,1.0,3.0,0.0,1.0,1.0,1.0,0.0
-0.39384741763566583,0.5220987143284743,1.0,2.0,0.0,0.0,2.0,2.0,0.0
-0.9979196589738004,-0.7918838091374322,1.0,2.0,1.0,0.0,1.0,0.0,0.0
0.8266977298382983,0.6165409744753192,1.0,3.0,1.0,1.0,2.0,2.0,0.0
-0.39384741763566583,0.6991080877832274,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.07157147317761971,1.1718899531426865,3.0,3.0,1.0,0.0,0.0,3.0,1.0
-5.199337582605575,-2.0965205824276283,3.0,3.0,0.0,1.0,2.0,3.0,0.0
-0.9979196589738004,-0.3857258721466419,1.0,3.0,1.0,0.0,2.0,3.0,0.0
-0.9979196589738004,-1.8312243273394466,1.0,2.0,1.0,1.0,2.0,3.0,0.0
-5.199337582605575,0.12199509496959803,3.0,3.0,1.0,0.0,2.0,2.0,0.0
0.8266977298382983,0.12199509496959803,3.0,3.0,1.0,1.0,2.0,3.0,0.0
1.1424831327370564,1.644368536763838,0.0,3.0,1.0,1.0,0.0,3.0,0.0
-5.199337582605575,-0.7918838091374322,2.0,2.0,1.0,1.0,2.0,3.0,0.0
-5.199337582605575,-0.275694418715956,3.0,3.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,0.5220987143284743,3.0,3.0,0.0,1.0,0.0,3.0,0.0
1.1424831327370564,5.19933758270342,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1.684463684524537,1.9510503965363064,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-5.199337582605575,-2.0965205824276283,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07157147317761971,1.4568958016032312,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-0.39384741763566583,0.6991080877832274,0.0,1.0,1.0,1.0,2.0,0.0,1.0
0.8266977298382983,-0.16763953501309753,2.0,3.0,1.0,1.0,0.0,3.0,0.0
1.684463684524537,0.7748328448180757,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-0.9979196589738004,1.0552931099825855,0.0,1.0,1.0,1.0,2.0,3.0,1.0
0.47802468927861064,-0.275694418715956,2.0,3.0,1.0,0.0,0.0,2.0,0.0
-0.39384741763566583,-1.1210601441231978,2.0,2.0,1.0,1.0,2.0,2.0,0.0
0.07157147317761971,-0.9694267073728421,1.0,1.0,1.0,1.0,1.0,3.0,0.0
-0.39384741763566583,1.644368536763838,2.0,2.0,1.0,1.0,1.0,3.0,0.0
-0.39384741763566583,0.31105901776634376,2.0,2.0,1.0,0.0,1.0,1.0,0.0
-0.9979196589738004,-2.0965205824276283,2.0,2.0,1.0,1.0,1.0,3.0,0.0
0.47802468927861064,1.315957856118375,1.0,2.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,0.9515182841460368,1.0,3.0,1.0,1.0,2.0,3.0,0.0
-0.9979196589738004,1.644368536763838,0.0,0.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.7918838091374322,1.0,1.0,1.0,1.0,2.0,0.0,0.0
0.07157147317761971,-1.8312243273394466,1.0,2.0,1.0,1.0,2.0,3.0,0.0
1.1424831327370564,0.12199509496959803,2.0,2.0,1.0,1.0,2.0,3.0,0.0
0.8266977298382983,1.4568958016032312,3.0,2.0,1.0,1.0,0.0,3.0,0.0
0.47802468927861064,0.31105901776634376,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-0.6287243565705406,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.8266977298382983,0.4183712879116543,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.07157147317761971,0.5220987143284743,2.0,3.0,1.0,1.0,0.0,2.0,0.0
0.47802468927861064,1.1718899531426865,1.0,3.0,1.0,1.0,2.0,2.0,0.0
-0.39384741763566583,0.01881964145130391,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.1424831327370564,-0.7918838091374322,1.0,3.0,1.0,1.0,2.0,3.0,0.0
1.411293269734521,0.9515182841460368,1.0,2.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.16763953501309753,3.0,3.0,0.0,0.0,0.0,3.0,0.0
0.47802468927861064,0.6991080877832274,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-0.6287243565705406,0.0,0.0,1.0,1.0,2.0,3.0,0.0
0.07157147317761971,-0.16763953501309753,1.0,3.0,1.0,1.0,2.0,3.0,0.0
0.47802468927861064,0.6165409744753192,3.0,3.0,0.0,0.0,0.0,1.0,0.0
-0.9979196589738004,-1.1210601441231978,3.0,3.0,1.0,1.0,0.0,1.0,0.0
-0.9979196589738004,-2.3451579809738785,2.0,3.0,1.0,1.0,2.0,3.0,0.0
0.07157147317761971,-0.7918838091374322,2.0,3.0,1.0,1.0,1.0,2.0,0.0
-0.39384741763566583,0.5220987143284743,3.0,3.0,1.0,0.0,2.0,2.0,0.0
-0.9979196589738004,-1.8312243273394466,2.0,3.0,1.0,1.0,2.0,1.0,0.0
1.411293269734521,1.315957856118375,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-0.3857258721466419,1.0,0.0,1.0,0.0,2.0,2.0,0.0
0.07157147317761971,0.12199509496959803,1.0,1.0,1.0,1.0,1.0,2.0,0.0
-0.39384741763566583,-0.3857258721466419,1.0,2.0,1.0,1.0,2.0,2.0,0.0
-0.9979196589738004,-0.16763953501309753,1.0,3.0,1.0,0.0,2.0,3.0,0.0
0.47802468927861064,0.01881964145130391,3.0,3.0,1.0,1.0,1.0,3.0,0.0
1.411293269734521,1.9510503965363064,3.0,2.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,1.4568958016032312,3.0,3.0,1.0,0.0,0.0,3.0,0.0
-0.39384741763566583,0.01881964145130391,3.0,3.0,0.0,0.0,0.0,3.0,0.0
2.144010667777751,5.19933758270342,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.1424831327370564,0.12199509496959803,1.0,1.0,1.0,0.0,2.0,3.0,0.0
0.07157147317761971,0.6991080877832274,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.31105901776634376,3.0,3.0,0.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.4183712879116543,3.0,3.0,0.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-1.8312243273394466,2.0,3.0,1.0,1.0,1.0,3.0,0.0
-0.9979196589738004,-1.1210601441231978,3.0,3.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.6287243565705406,1.0,3.0,1.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-0.7918838091374322,2.0,2.0,1.0,1.0,2.0,0.0,0.0
-0.9979196589738004,-0.07408727446138573,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,0.4183712879116543,3.0,3.0,1.0,1.0,1.0,3.0,0.0
-0.39384741763566583,0.01881964145130391,2.0,2.0,1.0,0.0,2.0,3.0,0.0
0.07157147317761971,0.4183712879116543,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.7748328448180757,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.47802468927861064,1.4568958016032312,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.684463684524537,0.9515182841460368,3.0,3.0,0.0,1.0,0.0,3.0,0.0
0.47802468927861064,0.6991080877832274,3.0,3.0,1.0,0.0,0.0,3.0,0.0
-0.39384741763566583,0.2110697649159576,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.4183712879116543,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.5220987143284743,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.47802468927861064,0.4183712879116543,3.0,3.0,0.0,1.0,0.0,3.0,0.0
-0.39384741763566583,0.6165409744753192,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.5006512079936529,2.0,2.0,0.0,0.0,1.0,3.0,0.0
1.684463684524537,0.5220987143284743,3.0,2.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.9694267073728421,0.0,3.0,1.0,0.0,3.0,1.0,1.0
1.684463684524537,0.9515182841460368,1.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,-0.07408727446138573,3.0,3.0,0.0,0.0,3.0,3.0,0.0
-0.39384741763566583,0.2110697649159576,1.0,2.0,1.0,1.0,2.0,2.0,0.0
0.47802468927861064,0.2110697649159576,3.0,3.0,1.0,1.0,2.0,2.0,0.0
0.47802468927861064,0.4183712879116543,3.0,3.0,0.0,0.0,0.0,3.0,0.0
1.684463684524537,1.644368536763838,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.2110697649159576,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.1424831327370564,1.1718899531426865,3.0,3.0,0.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-1.5584816308643832,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.1424831327370564,0.9515182841460368,3.0,3.0,1.0,1.0,0.0,2.0,0.0
0.47802468927861064,1.1718899531426865,3.0,3.0,1.0,0.0,1.0,2.0,0.0
-0.9979196589738004,-2.0965205824276283,3.0,3.0,1.0,1.0,1.0,2.0,0.0
1.411293269734521,0.31105901776634376,0.0,2.0,1.0,0.0,1.0,2.0,1.0
-0.9979196589738004,-0.9694267073728421,3.0,3.0,1.0,1.0,2.0,1.0,0.0
1.411293269734521,0.01881964145130391,2.0,3.0,0.0,1.0,0.0,2.0,0.0
-0.39384741763566583,-0.07408727446138573,2.0,2.0,1.0,0.0,2.0,2.0,0.0
2.4085503704175797,1.644368536763838,2.0,3.0,1.0,0.0,1.0,2.0,0.0
1.1424831327370564,0.6165409744753192,3.0,3.0,1.0,0.0,2.0,2.0,0.0
0.47802468927861064,0.7748328448180757,3.0,3.0,1.0,1.0,0.0,2.0,0.0
0.47802468927861064,0.31105901776634376,2.0,2.0,1.0,1.0,2.0,1.0,0.0
0.07157147317761971,-0.6287243565705406,2.0,3.0,1.0,1.0,2.0,3.0,0.0
0.07157147317761971,-1.1210601441231978,3.0,2.0,1.0,1.0,2.0,2.0,0.0
1.1424831327370564,0.7748328448180757,3.0,3.0,0.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.5220987143284743,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.6991080877832274,3.0,3.0,1.0,1.0,1.0,3.0,0.0
-0.39384741763566583,-0.7918838091374322,3.0,3.0,1.0,1.0,1.0,3.0,0.0
0.47802468927861064,1.9510503965363064,3.0,3.0,0.0,1.0,0.0,3.0,0.0
0.07157147317761971,-0.07408727446138573,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.6287243565705406,3.0,3.0,0.0,1.0,1.0,3.0,0.0
0.8266977298382983,1.1718899531426865,3.0,3.0,1.0,0.0,0.0,3.0,0.0
-0.9979196589738004,-0.275694418715956,3.0,3.0,1.0,0.0,1.0,3.0,0.0
1.1424831327370564,0.4183712879116543,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.39384741763566583,-0.275694418715956,3.0,3.0,1.0,0.0,0.0,2.0,0.0
1.411293269734521,0.5220987143284743,1.0,2.0,1.0,1.0,2.0,3.0,0.0
0.07157147317761971,-0.3857258721466419,2.0,2.0,1.0,1.0,0.0,1.0,0.0
1.1424831327370564,0.7748328448180757,1.0,2.0,1.0,1.0,0.0,1.0,0.0
0.47802468927861064,0.12199509496959803,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-1.3041214037998639,3.0,3.0,1.0,1.0,0.0,1.0,0.0
0.8266977298382983,0.31105901776634376,2.0,3.0,1.0,0.0,0.0,2.0,1.0
0.07157147317761971,0.01881964145130391,3.0,3.0,0.0,1.0,2.0,2.0,0.0
0.8266977298382983,0.31105901776634376,3.0,3.0,1.0,0.0,0.0,2.0,0.0
-0.39384741763566583,-0.275694418715956,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-1.1210601441231978,2.0,2.0,1.0,0.0,2.0,3.0,0.0
-0.39384741763566583,0.31105901776634376,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.4183712879116543,3.0,3.0,1.0,0.0,1.0,3.0,0.0
-0.39384741763566583,0.01881964145130391,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.47802468927861064,-0.16763953501309753,3.0,0.0,1.0,1.0,2.0,2.0,0.0
0.47802468927861064,0.4183712879116543,3.0,3.0,0.0,1.0,1.0,3.0,0.0
0.07157147317761971,0.12199509496959803,3.0,3.0,1.0,1.0,2.0,3.0,0.0
0.8266977298382983,0.12199509496959803,2.0,3.0,0.0,1.0,2.0,2.0,0.0
3.0899351529977506,1.0552931099825855,1.0,3.0,1.0,1.0,1.0,2.0,0.0
1.1424831327370564,0.31105901776634376,2.0,2.0,1.0,1.0,1.0,2.0,0.0
0.8266977298382983,0.6165409744753192,3.0,3.0,1.0,1.0,0.0,2.0,0.0
0.47802468927861064,-0.7918838091374322,2.0,0.0,1.0,1.0,2.0,0.0,0.0
-0.39384741763566583,-0.6287243565705406,2.0,2.0,1.0,1.0,2.0,1.0,0.0
-0.9979196589738004,-0.9694267073728421,3.0,3.0,1.0,1.0,2.0,3.0,0.0
-0.9979196589738004,-1.3041214037998639,2.0,3.0,1.0,1.0,3.0,3.0,0.0
0.8266977298382983,0.12199509496959803,1.0,2.0,1.0,0.0,1.0,0.0,0.0
1.411293269734521,1.315957856118375,2.0,2.0,1.0,1.0,2.0,3.0,0.0
-0.39384741763566583,-0.275694418715956,3.0,3.0,1.0,0.0,0.0,2.0,0.0
1.411293269734521,1.644368536763838,1.0,1.0,1.0,1.0,1.0,3.0,0.0
1.1424831327370564,0.4183712879116543,2.0,1.0,1.0,1.0,2.0,1.0,0.0
1.684463684524537,1.315957856118375,2.0,2.0,1.0,1.0,1.0,2.0,0.0
1.1424831327370564,1.644368536763838,3.0,3.0,1.0,0.0,0.0,3.0,0.0
-0.39384741763566583,1.0552931099825855,2.0,3.0,1.0,0.0,1.0,3.0,0.0
1.411293269734521,1.1718899531426865,3.0,3.0,1.0,1.0,2.0,1.0,0.0
-0.39384741763566583,-0.9694267073728421,1.0,3.0,1.0,1.0,2.0,2.0,0.0
-0.39384741763566583,-0.3857258721466419,3.0,3.0,1.0,0.0,0.0,2.0,0.0
0.8266977298382983,0.2110697649159576,3.0,3.0,1.0,1.0,2.0,3.0,0.0
0.47802468927861064,-0.07408727446138573,2.0,3.0,1.0,1.0,0.0,2.0,0.0
0.07157147317761971,-0.5006512079936529,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.5006512079936529,2.0,2.0,1.0,0.0,2.0,3.0,0.0
-0.9979196589738004,-0.6287243565705406,3.0,3.0,1.0,0.0,0.0,2.0,0.0
1.411293269734521,0.4183712879116543,2.0,3.0,1.0,1.0,1.0,1.0,0.0
0.47802468927861064,0.31105901776634376,3.0,3.0,0.0,1.0,2.0,2.0,0.0
1.1424831327370564,0.6165409744753192,3.0,3.0,1.0,1.0,2.0,2.0,0.0
1.411293269734521,1.1718899531426865,3.0,3.0,1.0,1.0,1.0,3.0,0.0
-0.9979196589738004,-0.7918838091374322,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-0.7918838091374322,3.0,3.0,0.0,1.0,0.0,2.0,0.0
0.47802468927861064,0.85709679665622,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.85709679665622,2.0,3.0,1.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-0.9694267073728421,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.12199509496959803,3.0,3.0,1.0,1.0,2.0,2.0,0.0
0.07157147317761971,-0.275694418715956,3.0,3.0,1.0,0.0,2.0,2.0,0.0
0.47802468927861064,1.644368536763838,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.47802468927861064,-0.3857258721466419,3.0,3.0,1.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-1.5584816308643832,1.0,1.0,1.0,1.0,2.0,1.0,0.0
1.1424831327370564,0.01881964145130391,2.0,2.0,1.0,0.0,2.0,2.0,0.0
-0.39384741763566583,-0.16763953501309753,2.0,3.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.5220987143284743,3.0,3.0,1.0,1.0,2.0,3.0,0.0
0.47802468927861064,-0.275694418715956,3.0,2.0,1.0,0.0,2.0,1.0,0.0
0.07157147317761971,0.6165409744753192,3.0,3.0,1.0,0.0,0.0,3.0,0.0
2.4085503704175797,5.19933758270342,2.0,2.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.85709679665622,2.0,2.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,1.0552931099825855,2.0,3.0,1.0,1.0,2.0,1.0,1.0
2.144010667777751,1.644368536763838,0.0,0.0,1.0,1.0,2.0,2.0,0.0
-0.9979196589738004,-1.3041214037998639,3.0,3.0,1.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-0.5006512079936529,3.0,3.0,0.0,0.0,0.0,3.0,0.0
-0.39384741763566583,0.2110697649159576,2.0,3.0,0.0,1.0,1.0,2.0,0.0
0.47802468927861064,0.9515182841460368,2.0,2.0,1.0,1.0,1.0,3.0,0.0
0.07157147317761971,0.6991080877832274,3.0,3.0,0.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.4183712879116543,3.0,3.0,0.0,1.0,1.0,3.0,0.0
-0.9979196589738004,-1.5584816308643832,3.0,3.0,1.0,1.0,1.0,0.0,0.0
0.47802468927861064,0.4183712879116543,2.0,3.0,0.0,0.0,1.0,3.0,0.0
-0.9979196589738004,-0.7918838091374322,1.0,2.0,1.0,0.0,3.0,3.0,0.0
0.47802468927861064,0.85709679665622,3.0,3.0,0.0,0.0,1.0,3.0,0.0
0.47802468927861064,0.01881964145130391,3.0,3.0,0.0,0.0,1.0,3.0,0.0
0.47802468927861064,0.85709679665622,3.0,3.0,0.0,0.0,1.0,3.0,0.0
0.07157147317761971,1.0552931099825855,3.0,3.0,0.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.31105901776634376,3.0,3.0,1.0,1.0,1.0,2.0,0.0
-0.39384741763566583,-0.9694267073728421,3.0,3.0,1.0,0.0,0.0,2.0,0.0
1.1424831327370564,1.0552931099825855,3.0,3.0,1.0,1.0,0.0,3.0,0.0
1.411293269734521,1.9510503965363064,3.0,3.0,0.0,1.0,0.0,3.0,0.0
-0.39384741763566583,-0.3857258721466419,3.0,3.0,1.0,1.0,0.0,2.0,0.0
-0.9979196589738004,-0.9694267073728421,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.07157147317761971,0.9515182841460368,3.0,3.0,1.0,0.0,0.0,3.0,0.0
0.07157147317761971,0.6991080877832274,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-0.9694267073728421,3.0,3.0,1.0,1.0,0.0,3.0,0.0
0.8266977298382983,0.12199509496959803,3.0,2.0,1.0,1.0,1.0,3.0,0.0
-0.39384741763566583,-0.275694418715956,3.0,3.0,1.0,1.0,2.0,3.0,0.0
0.8266977298382983,1.1718899531426865,3.0,3.0,1.0,1.0,0.0,3.0,0.0
-0.9979196589738004,-2.611712082277214,3.0,3.0,1.0,1.0,1.0,3.0,0.0
0.07157147317761971,0.31105901776634376,2.0,3.0,1.0,1.0,1.0,1.0,0.0
0.8266977298382983,0.01881964145130391,2.0,3.0,1.0,1.0,0.0,1.0,0.0
-0.39384741763566583,-0.5006512079936529,3.0,3.0,1.0,0.0,0.0,2.0,0.0
0.47802468927861064,1.1718899531426865,3.0,3.0,1.0,1.0,0.0,3.0,0.0
